country_code,sector,year,question_code,question_text_2023,response,response_score
EST,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",national budget,NA
FIN,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",both,NA
FRA,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",national budget,NA
DEU,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",national budget,NA
GRC,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",fees,NA
HUN,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",both,NA
ISL,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",both,NA
IRL,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",fees,NA
ISR,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",national budget,NA
ITA,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",fees,NA
JPN,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",both,NA
KOR,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",.,NA
LVA,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",fees,NA
LTU,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",both,NA
LUX,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",fees,NA
MEX,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",both,NA
NLD,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",both,NA
NZL,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",both,NA
NOR,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",fees,NA
POL,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",national budget,NA
PRT,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",fees,NA
SVK,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",national budget,NA
SVN,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",fees,NA
ESP,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",national budget,NA
SWE,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",both,NA
CHE,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",both,NA
TUR,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",national budget,NA
GBR,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",both,NA
BRA,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",fees,NA
BRA2,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",.,NA
BGR,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",fees,NA
CYP,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",fees,NA
HRV,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",fees,NA
MLT,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",both,NA
PER,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",fees,NA
ROU,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",fees,NA
ZAF,E-Communications,2023,Q2b.a.22,"Is the regulator funded through fees, the national budget or a mix of both?",national budget,NA
AUT,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,annual,0
AUS,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,annual,0
BEL,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,annual,0
CAN,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,annual,0
CHL,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,annual,0
COL,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,annual,0
CRI,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,annual,0
CZE,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,annual,0
DNK,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,annual,0
EST,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,.,NA
FIN,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,annual,0
FRA,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,annual,0
DEU,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,annual,0
GRC,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,annual,0
HUN,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,annual,0
ISL,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,annual,0
IRL,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,annual,0
ISR,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,two years,3
ITA,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,at least three years,6
JPN,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,annual,0
KOR,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,.,NA
LVA,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,annual,0
LTU,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,annual,0
LUX,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,annual,0
MEX,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,annual,0
NLD,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,annual,0
NZL,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,annual,0
NOR,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,annual,0
POL,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,annual,0
PRT,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,annual,0
SVK,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,at least three years,6
SVN,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,annual,0
ESP,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,annual,0
SWE,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,annual,0
CHE,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,annual,0
TUR,E-Communications,2018,Q2b.a.23,What is the length of budget appropriations?,annual,0
